"","study_order","ManiCheck","Exp1_check","Exp1_check_DO_1","Exp1_check_DO_2","Exp1_check_DO_3","Exp1_prob_hiring","Exp1_loyalty","Exp1_honesty","Exp2_S1_check","Exp2_S1_seen_wrong","Exp2_S1_self_action","Exp2_S1_guide_other","Exp2_S2F_check","Exp2_S2F_seen_wrong","Exp2_S2F_self_action","Exp2_S2F_guide_other","Exp2_S2M_check","Exp2_S2M_seen_wrong","Exp2_S2M_self_action","Exp2_S2M_guide_other","MASC_set1","MASC_set2","MASC_set3","BIDR_self_deceptive","BIDR_impre_manage","age","gender","origcount","residence","soc_class","engunder","funnel_pay","assignmentId","hitId","CountryCode","CountryName","Duration__in_seconds_","condition","Exp2_S2_seen_wrong_T2","Exp2_S2_self_action_T2","Exp2_S2_guide_other_T2"
"352","Exp2First",3.83333333333333,1,2,3,1,1,4,3,3,7,3,2,1,7,1,2,NA,NA,NA,NA,4.3125,3.41666666666667,5.5,4,6,50,1,"United States","united states",2,6,5,"3PIWWX1FJJ7LPY1QP520BSDQIUVJJK","3P458N04Q1IKS2BE9L57E035PUGX29","","",1847,"Worthy",7,1,2
"353","Exp1First",3.83333333333333,1,2,3,1,3,2,2,3,8,7,3,NA,NA,NA,NA,1,6,6,4,4.5,3.91666666666667,4,0,2,30,1,"usa","usa",4,7,3,"3VE8AYVF8MYG0FJBFBEO74CK9CJ8FL","3HFWPF5AK9K1H3LYJBDPY2R5GTES37","","",1194,"Worthy",6,6,4
"354","Exp2First",4,1,3,2,1,1,5,5,3,9,1,1,NA,NA,NA,NA,1,7,1,1,2.75,3.25,3.5,2,17,59,1,"USA","USA",4,7,7,"3U5JL4WY5KAWH0NU32UXWZWMBVL4X3","3RWB1RTQDJOQ58BC3B4RUEU59VZP8G","","",2041,"Worthy",7,1,1
"355","Exp2First",4,1,3,2,1,5,4,4,3,5,6,4,1,3,8,7,NA,NA,NA,NA,5.125,3.41666666666667,5.5,4,1,27,1,"USA","USA",3,7,6,"3ZSY5X72NXCGOXB0DN3ELFG3R5ZOR0","3Y7LTZE0YTNIH9KVTN3YH4E8GLYZUR","","",571,"Worthy",3,8,7
"356","Exp1First",4.33333333333333,1,1,2,3,1,3,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.0625,4.75,4,1,12,44,2,"United States","United States",4,7,5,"39PAAFCODM1OUWXPIOUNGMBTBJ1TVS","3X0EMNLXEPQOGK7PB4F1MSEDKT5VPW","","",569,"Worthy",9,1,1
"357","Exp2First",4.33333333333333,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,3.1875,4.58333333333333,5,2,8,69,2,"United States","United States",5,7,7,"3FTOP5WARFPENS043XSUTNYUJLY0J3","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",827,"Worthy",9,1,1
"358","Exp1First",4,1,3,2,1,1,1,1,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.5,3.83333333333333,4,0,12,59,1,"United States","United States",4,7,6,"373ERPL3YO9W1PG894PDFPMQQDOTRZ","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",1026,"Worthy",8,1,1
"359","Exp1First",3,1,3,2,1,2,2,3,3,9,1,1,1,8,1,2,NA,NA,NA,NA,2.8125,3.41666666666667,5.5,8,17,42,1,"United States","United States",4,7,5,"32EYX73OY0AB12VX99FNKL8S9RVURR","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",825,"Worthy",8,1,2
"360","Exp1First",3,1,3,2,1,5,4,6,3,9,2,1,NA,NA,NA,NA,1,6,4,4,3.25,3.33333333333333,6,2,7,34,2,"United States","United States",4,7,7,"3E47SOBEYQX2M9BEXV0ECNLVFV6CIW","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",1119,"Worthy",6,4,4
"361","Exp1First",3.66666666666667,1,1,2,3,5,1,1,3,6,1,1,1,2,2,1,NA,NA,NA,NA,3.25,2.25,4,14,0,42,2,"USA","USA",3,7,5,"336YQZE83VF3J7SQ30BYQAM24N5M5F","3HEM8MA6H9DWBCB8P5LRG5F531QPQW","","",504,"Worthy",2,2,1
"362","Exp2First",4.16666666666667,1,3,1,2,1,2,1,3,9,1,1,NA,NA,NA,NA,1,5,2,3,3.6875,4.08333333333333,4.5,5,8,55,1,"United States","United States",5,7,6,"3TU5ZICBRD2DR49KTRPIJ3GYGE1Q86","3NCN4N1H1GI94LX6Q8B9HRFBHMONBM","","",666,"Worthy",5,2,3
"363","Exp1First",3.5,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,2,1,2,3.5625,4.33333333333333,6,2,12,43,2,"United States","United States",4,7,6,"3W8CV64QJ200SGTRFT82ALJ89XOH9R","38F60IALAGI6FBZGPO0W69PKF0DT07","","",1074,"Worthy",2,1,2
"364","Exp2First",4,1,3,2,1,1,1,1,3,8,3,2,1,5,4,2,NA,NA,NA,NA,3.3125,3.75,4.5,1,5,50,2,"USA","USA",4,7,4,"3TXD01ZLD4I40WTZYXJACSXIHDC4UJ","3WRBLBQ2GR92A6DA5O1P7QAVP660G6","","",461,"Worthy",5,4,2
"365","Exp2First",4,1,2,1,3,1,1,1,3,9,1,1,1,5,9,8,NA,NA,NA,NA,4.5625,3.75,5.5,7,3,32,2,"United States","United States",2,7,7,"3B1NLC6UGZX7K7ENCCMHBB7MZ1TPGV","371QPA24C2P6M0KYL74WKE8UKSJT1A","","",1098,"Worthy",5,9,8
"366","Exp1First",3.5,1,3,2,1,2,2,6,3,4,5,4,NA,NA,NA,NA,1,2,3,3,3.375,3.66666666666667,7,3,5,48,2,"USA","USA",3,7,5,"3QECW5O0KH27W2IACXCACOHUYV1T5N","31GN6YMHLPTY81NMTVOR3Z22EMESWJ","","",541,"Worthy",2,3,3
"367","Exp2First",3.5,1,3,2,1,1,2,2,3,9,1,1,NA,NA,NA,NA,1,3,6,5,4.25,3.91666666666667,4,7,3,56,1,"United States","United States",3,7,6,"3BGYGHDBBXLLD65ABZQGDU5SE8X223","37ZQELHEQ0Z5NC13HX1IV7Q5TLSNMB","","",1158,"Worthy",3,6,5
"368","Exp1First",3.5,1,2,3,1,2,2,2,3,7,2,2,NA,NA,NA,NA,1,2,2,2,4.5625,4.25,5,0,0,29,4,"usa","usa",2,7,1,"3BV8HQ2ZZW2Y0AJFBGVY9P5261T6AX","3L2OEKSTW9BKEM3DUY0A75NHD07Y8O","","",572,"Worthy",2,2,2
"369","Exp1First",4,1,1,2,3,3,4,4,3,6,1,1,NA,NA,NA,NA,1,6,1,1,3.375,4,5,2,14,36,1,"United States","USA",4,7,6,"3A4NIXBJ760HLWVBVNR57ZIZQD6LM3","3WRBLBQ2GR92A6DA5O1P7QAVP660G6","","",821,"Worthy",6,1,1
"370","Exp2First",4.16666666666667,1,1,3,2,7,6,6,3,1,9,9,1,1,9,9,NA,NA,NA,NA,4.1875,4.75,7,3,7,53,2,"USA","USA",3,7,1,"33FOTY3KEMMRM3FGPOF8KO49YTV1CT","3UUIU9GZC565AILHMU68N4LBW8P5T5","","",410,"Worthy",1,9,9
"371","Exp1First",4.33333333333333,1,2,1,3,2,1,1,3,7,3,5,1,1,8,9,NA,NA,NA,NA,3.9375,4,5.5,6,7,40,2,"USA","USA",3,7,5,"3TK8OJTYM1MQ244I17L3BCAWMGJVPS","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",794,"Worthy",1,8,9
"372","Exp2First",3.33333333333333,1,2,3,1,1,1,2,3,9,1,1,NA,NA,NA,NA,1,7,1,1,4.8125,4.33333333333333,5.5,5,3,60,1,"USA","USA",1,7,6,"3ZPBJO59KP2CV668R9D4WH2Y0I5DH6","3UDTAB6HH60NVWQ2RIVFF9O8LTB09F","","",1306,"Worthy",7,1,1
"373","Exp1First",3.33333333333333,1,1,2,3,6,5,6,3,8,1,1,NA,NA,NA,NA,1,8,1,1,3.125,4,5.5,2,18,43,2,"United States","United States",2,7,6,"3NPI0JQDAO6BPC0TWCLOAUMBPV4TPB","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",696,"Worthy",8,1,1
"374","Exp1First",4.5,1,2,1,3,2,4,3,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.75,4.16666666666667,7,3,15,68,2,"usa","usa",5,7,7,"3A1PQ49WVHII3BQWBGT9VF1PBL3H1L","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",1063,"Worthy",9,1,1
"375","Exp2First",4.5,1,2,1,3,1,1,1,3,9,1,1,1,5,1,1,NA,NA,NA,NA,3,4.41666666666667,5.5,3,18,31,1,"USA","USA",2,7,7,"3JNQLM5FT4NRESRIL58LSQ41K8QL2D","382GHPVPHSSIFIJNTAH70ZBZ2DH34H","","",747,"Worthy",5,1,1
"376","Exp1First",4.5,1,2,3,1,1,1,1,3,9,1,2,NA,NA,NA,NA,1,5,5,5,4,3.66666666666667,3,0,0,49,2,"us","us",4,7,4,"32EYX73OY0AB12VX99FNKL8S9R0URW","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",483,"Worthy",5,5,5
"377","Exp1First",2.16666666666667,1,3,1,2,5,5,7,3,5,6,5,1,2,6,7,NA,NA,NA,NA,4.3125,3.41666666666667,5,5,6,27,1,"United States","United States",1,7,2,"352YTHGROVEZVANFYYCBTD8SN5EH4Z","306W7JMRYYZO1EA2K6MQZUPGSRQ8BK","","",826,"Worthy",2,6,7
"378","Exp2First",4.5,1,1,2,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,4.25,3.75,4,5,7,22,4,"USA","USA",3,7,3,"3SITXWYCNVAG2Z83IH4K4D2SLNEXBE","3N5YJ55YXG44LBSEKUBDMGV5Z43NAR","","",582,"Worthy",9,1,1
"379","Exp1First",3.83333333333333,1,3,2,1,1,2,2,3,8,1,1,NA,NA,NA,NA,1,5,2,1,3.5625,3.91666666666667,4.5,0,10,42,1,"United States","United States",4,7,7,"3NAPMVF0ZWGSZ72GHB7B9LM0PON27N","3IJ95K7NDXD5V25H6U3NI268XZGNG3","","",689,"Worthy",5,2,1
"380","Exp1First",2.33333333333333,1,1,3,2,1,1,1,3,1,3,1,NA,NA,NA,NA,1,1,1,5,3.5625,4.58333333333333,6,7,4,42,1,"United States","United States",2,7,3,"3W2LOLRXLBGXY6QLFVBLEYZU702RKW","38F60IALAGI6FBZGPO0W69PKF0DT07","","",1053,"Worthy",1,1,5
"381","Exp2First",2.66666666666667,1,1,3,2,1,1,1,3,7,2,2,1,5,4,4,NA,NA,NA,NA,5,3.91666666666667,5.5,4,11,34,2,"USA","USA",2,7,4,"3TYCR1GOTCKHK3UUACHZF1E85HQZL0","3U74KRR67MM907RNQU2UHLLXNTONTC","","",1333,"Worthy",5,4,4
"382","Exp1First",4.5,1,1,2,3,3,5,5,3,9,1,1,NA,NA,NA,NA,1,7,2,3,2.75,3.83333333333333,4.5,4,10,45,2,"USA","USA",4,7,7,"39JEC7537U278FVEW2ZXRCBPNX8CVZ","3KVQ0UJWPXMX2ZPBHZBJAOSA0275WV","","",1045,"Worthy",7,2,3
"383","Exp2First",4.5,1,2,3,1,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,5,3,3.875,3.5,6,1,15,40,1,"United States","United States",4,7,7,"3G0WWMR1UVLYUBWOZTE1106T597QN1","3D1UCPY6GGAJYJ6P5D7KHBR44ZD38O","","",917,"Worthy",5,5,3
"384","Exp2First",4,1,1,3,2,1,2,2,3,9,1,1,NA,NA,NA,NA,1,6,1,4,5.125,4.16666666666667,6.5,1,8,42,1,"United States","United States",4,7,6,"3NVC2EB65Q00Z9U08KBG58BPZ1WY3V","3ZG552ORAM5SOD6J964PQF6K9JE2VH","","",1562,"Worthy",6,1,4
"385","Exp2First",4.33333333333333,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.1875,3.41666666666667,5,2,17,54,2,"United States","United States",3,7,4,"3ON104KXQKXHS0I4TXYBUGIF2TT4WO","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","",1304,"Worthy",9,1,1
"386","Exp2First",4.5,1,1,3,2,1,2,2,3,8,2,2,NA,NA,NA,NA,1,7,5,2,3.5,4.25,6,3,8,57,1,"USA","USA",4,7,7,"3TY7ZAOG5FL9YC6MLIS6U2Y7YA5K0T","306W7JMRYYZO1EA2K6MQZUPGSRQ8BK","","",811,"Worthy",7,5,2
"387","Exp2First",4.33333333333333,1,1,2,3,1,3,3,3,9,1,1,1,9,1,1,NA,NA,NA,NA,4.25,4.5,5,2,7,64,1,"United States","United States",4,7,5,"3TDXMTX3CBVD6S2DN4NBQNTLJ92I6H","3D1UCPY6GGAJYJ6P5D7KHBR44ZD38O","","",906,"Worthy",9,1,1
"388","Exp2First",2.5,1,2,3,1,2,2,2,3,4,7,7,1,3,7,6,NA,NA,NA,NA,3.8125,3.91666666666667,5.5,0,4,45,2,"United States","United States",5,7,6,"3X65QVEQI0O4CAJKIYXR43DNWZ8CLI","3HUR21WDDUQATN4L26C2N44A49GXYV","","",687,"Worthy",3,7,6
"389","Exp2First",3.66666666666667,1,3,1,2,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.9375,4.08333333333333,4.5,0,15,60,2,"USA","USA",5,7,4,"34PGFRQONOC7VI1PW4LF0I7YKQNJWY","30P8I9JKOIMKNAP6RP6NOM9WTT55VL","","",619,"Worthy",9,1,1
"390","Exp2First",3.83333333333333,1,2,3,1,4,3,2,3,7,3,4,NA,NA,NA,NA,1,1,7,6,3.3125,4.08333333333333,4.5,6,6,44,2,"United States","United States",2,7,6,"3MMN5BL1WZ505S5MPHN5BDOIQRNM3Y","3ICOHX7ENCC4QSHJZTB17NPJCQR0EP","","",815,"Worthy",1,7,6
"391","Exp2First",4,1,3,1,2,3,1,2,3,7,1,1,NA,NA,NA,NA,1,5,1,1,4.8125,3.5,7,3,11,37,2,"USA","USA",3,7,7,"3P4RDNWND57PUNHK7NH0ZRYQ5FSJIU","3OPLMF3EU5OLHUJIHL03VUBGTG2NL9","","",1094,"Worthy",5,1,1
"392","Exp2First",2.5,1,2,3,1,2,2,1,3,9,1,1,NA,NA,NA,NA,1,3,7,3,2.75,3.16666666666667,4,4,4,33,1,"United states","united states",2,7,5,"33TIN5LC04BMEBJGPTCQWLEBZUF9YY","3U74KRR67MM907RNQU2UHLLXNTONTC","","",898,"Worthy",3,7,3
"393","Exp1First",4.33333333333333,1,2,1,3,1,1,1,3,7,1,1,1,1,9,9,NA,NA,NA,NA,4.4375,3.83333333333333,5,1,5,34,1,"USA","USA",2,7,5,"3LRLIPTPEQA5ZP44DKPZJ8AK7WJAKC","3AQN9REUTFHWVHZ4B6BQTX1IOR4YDU","","",974,"Worthy",1,9,9
"394","Exp1First",3.66666666666667,1,2,1,3,2,3,2,3,3,3,4,1,3,6,5,NA,NA,NA,NA,4.625,3.33333333333333,4.5,2,2,36,2,"United States of America","United States of America",4,7,6,"3EJJQNKU9R66WGPD9A8O16J2FK9RH5","37M4O367VJJ1XNVXDX5W1QQJ20T5M4","","",391,"Worthy",3,6,5
"395","Exp2First",4.5,1,1,2,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5.375,3.75,4,6,13,29,1,"United States of America","United States of America",2,7,7,"36AHBNMV1RDYH1WX19HSIHX1QFUYD4","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",1348,"Worthy",9,1,1
"396","Exp2First",4.33333333333333,1,1,2,3,1,3,2,3,8,2,1,1,7,3,2,NA,NA,NA,NA,5,3.91666666666667,6.5,9,14,39,2,"USA","USA",3,7,7,"3483FV8BEEK9V7OBY12J37M4UEE625","36KM3FWE3RDJHD29CLXV1DX2Q3N073","","",548,"Worthy",7,3,2
"397","Exp1First",2.66666666666667,1,2,3,1,1,3,3,3,7,1,1,1,6,1,1,NA,NA,NA,NA,4.1875,3.41666666666667,4,4,8,53,1,"USA","USA",4,7,6,"3IXQG4FA2TZQ13Q5F1Y6OAGAELYB9M","3J9UN9O9J3TC183BDUMS432BHYN0JA","","",1929,"Worthy",6,1,1
"398","Exp1First",4,1,2,3,1,2,2,2,3,8,1,2,NA,NA,NA,NA,1,3,2,5,4.625,3.83333333333333,6,2,6,60,1,"USA","USA",3,7,5,"3BWI6RSP7GAKUNEWAV2CBMVPMSP7E8","3YCT0L9OMMA8L7E81UX47GPBLAANSN","","",862,"Worthy",3,2,5
"399","Exp1First",1.5,1,3,2,1,1,1,1,3,9,1,1,1,7,1,1,NA,NA,NA,NA,3.25,4.16666666666667,5.5,9,2,41,2,"USA","USA",2,7,7,"3FTF2T8WLRJIP6OGASU2BOTVOMIW9P","3087LXLJ6MHWW6HFU4V7P5AJOR60F7","","",898,"Worthy",7,1,1
"400","Exp1First",3.16666666666667,1,3,2,1,1,1,1,3,6,2,2,NA,NA,NA,NA,1,2,7,6,4.5,3.91666666666667,6,2,4,37,2,"USA","USA",2,7,5,"3AAPLD8UCCIJCV25DZDJ1LKK357HT9","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",1522,"Worthy",2,7,6
"401","Exp2First",4.5,1,2,1,3,1,1,1,3,6,3,4,1,3,4,3,NA,NA,NA,NA,3.125,3.66666666666667,6,2,5,45,1,"USA","USA",2,7,7,"3KGTPGBS6XMUXIECUJ0MJD0KX0Y2U5","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",1118,"Worthy",3,4,3
"402","Exp1First",3,1,1,3,2,2,4,3,3,5,6,6,NA,NA,NA,NA,1,3,8,8,4.6875,3.08333333333333,7,2,4,39,1,"United States","United States",2,7,3,"3LKC68YZ3A4LWTSMCHDK8EOKJL6WO5","31N9JPQXIPJJVY0SQ0L532I9CZTNH2","","",660,"Worthy",3,8,8
"403","Exp2First",3.5,1,3,1,2,1,1,1,3,9,1,1,1,8,1,1,NA,NA,NA,NA,3.4375,3.66666666666667,4,3,12,54,2,"United States of America","United States of America",5,7,7,"30BUDKLTXDW57J0DM2NFD2HTVMW5ET","30UZJB2POHD0B1NN7F0H5RHD29C35M","","",1188,"Worthy",8,1,1
"404","Exp2First",4,1,3,1,2,1,1,3,3,7,1,1,NA,NA,NA,NA,1,4,1,1,3,3.83333333333333,5,0,6,69,2,"United States","usa",4,7,5,"3570Y55XZPK1TL6O3ZI0O20Y37HGY3","33EEIIWHK789GW84BHUQMX4NPPRVQN","","",752,"Worthy",4,1,1
"405","Exp1First",4.33333333333333,1,1,3,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,9,1,1,5.25,3.75,5.5,1,11,65,2,"USA","USA",6,7,7,"3GA6AFUKOOPEDE4BYK7SJ8GM96YH3W","3VADEH0UHCY8OSQLH9AWB5U6LPBPSL","","",1435,"Worthy",9,1,1
"406","Exp2First",3.83333333333333,1,2,3,1,3,1,5,3,8,4,1,1,3,7,6,NA,NA,NA,NA,4.75,4,6.5,4,1,31,1,"USA","USA",2,7,7,"3WMOAN2SRBYQZJS5LS8B7N51M21VNH","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","",1295,"Worthy",3,7,6
"407","Exp2First",3.83333333333333,1,2,3,1,4,7,5,3,9,1,1,1,7,1,2,NA,NA,NA,NA,3.75,4.16666666666667,5,2,9,51,1,"United States","United States",4,7,7,"3QHK8ZVMIMJL25RE4Y1WTJ75EFNBLR","3BFNCI9LYKRFY516V8FE3BV9TF7371","","",635,"Worthy",7,1,2
"408","Exp1First",4,1,3,2,1,1,3,3,3,3,8,6,1,4,5,5,NA,NA,NA,NA,4.625,4.5,6.5,2,1,36,1,"usa","usa",2,7,7,"3AMYWKA6YBNN2EDGLZ0GAKP7VJHO60","3AQN9REUTFHWVHZ4B6BQTX1IOR4YDU","","",602,"Worthy",4,5,5
"409","Exp2First",3.83333333333333,1,1,2,3,3,1,1,3,7,1,1,1,5,3,2,NA,NA,NA,NA,4.1875,3.16666666666667,7,14,11,33,1,"United States","United States",3,7,5,"3G5W44VEU7J69GH7ZKH9FULN5SAKGE","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",1287,"Worthy",5,3,2
"410","Exp1First",4.16666666666667,1,1,3,2,3,2,2,3,8,1,1,1,5,5,5,NA,NA,NA,NA,5.4375,4.08333333333333,6.5,0,3,55,1,"USA","USA",4,7,4,"3SNVL38CI4TTS412XYLQP30870MKC8","3IJ95K7NDXD5V25H6U3NI268XZGNG3","","",512,"Worthy",5,5,5
"411","Exp1First",3.5,1,1,3,2,7,7,7,3,6,4,4,NA,NA,NA,NA,1,3,4,5,4.125,4.08333333333333,5.5,1,5,36,1,"United States","United States",2,7,3,"3X1FV8S5JXSKPRBJYOVGH3W4LQLGV0","3SD15I2WD2VWU5N1CYAMXXVDY4N362","","",1012,"Worthy",3,4,5
"412","Exp2First",3.5,1,1,2,3,5,3,4,3,7,3,3,NA,NA,NA,NA,1,3,5,5,4.25,3.75,4.5,1,2,32,1,"usa","usa",4,7,5,"3KIBXJ1WD5VU1TY5N3UHK3UPWE5OK9","3U74KRR67MM907RNQU2UHLLXNTONTC","","",770,"Worthy",3,5,5
"413","Exp1First",4,1,2,1,3,1,3,3,3,8,1,1,NA,NA,NA,NA,1,4,2,2,2.75,4.16666666666667,5.5,3,10,28,1,"USA","USA",4,7,3,"32SCWG5HIH55NEPH0ZDVZKUX5OK6P6","3L55D8AUFAYMQPTQBAGF9RJ03RSYCU","","",458,"Worthy",4,2,2
"414","Exp2First",4.16666666666667,1,1,2,3,1,2,2,3,9,1,1,NA,NA,NA,NA,1,5,4,3,4.625,4.25,3,2,2,59,1,"USA","USA",5,7,6,"3D3VGR7TA0GR28IEUPJMXCISWF53RO","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",1933,"Worthy",5,4,3
"415","Exp2First",4,1,2,1,3,2,2,2,3,2,9,9,NA,NA,NA,NA,1,1,9,9,4.6875,4.25,1,9,9,26,1,"USA","USA",2,7,5,"3QAVNHZ3EM5GJVMMYK10Y8NZWX9LAD","3087LXLJ6MHWW6HFU4V7P5AJOR60F7","","",531,"Worthy",1,9,9
"416","Exp1First",4.5,1,2,1,3,9,9,9,3,9,1,1,1,9,1,1,NA,NA,NA,NA,2.75,4.75,4,1,18,34,1,"USA","USA",4,7,7,"3EA3QWIZ4IWJ8QDPJHV41XLZ3I0TIS","3H6W48L9F4Q1V97U1EKX8UXRR27PW0","","",957,"Worthy",9,1,1
"417","Exp1First",4,1,1,2,3,2,2,2,3,4,3,1,NA,NA,NA,NA,1,1,8,2,4.0625,4,4,5,10,31,1,"USA","USA",4,7,2,"3H8DHMCCW9C3XW7GXUG199IQS01DK4","37S0QRNUFBH5ZGCVHU2G8SZFKL588L","","",1289,"Worthy",1,8,2
"418","Exp2First",3,1,1,3,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,7,1,1,3.8125,4.66666666666667,4.5,4,7,46,2,"Unite States","United States",3,7,7,"31HQ4X3T3SBKJR8GFKNRJ8H5I3JLSC","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",824,"Worthy",7,1,1
"419","Exp2First",3.66666666666667,1,3,2,1,1,1,3,3,9,1,1,NA,NA,NA,NA,1,8,1,1,3.5625,3.5,6,4,10,39,2,"USA","USA",4,7,3,"38JBBYETQOBNB0WD8X458ABFVQG4E2","344M16OZKIG7BO9Q0ZDZIZLWKJ1NEM","","",894,"Worthy",8,1,1
"420","Exp1First",3.66666666666667,1,3,1,2,1,1,4,3,8,3,3,1,5,7,6,NA,NA,NA,NA,4.5625,4.16666666666667,6.5,5,3,36,1,"USA","USA",4,7,5,"3DBQWDE4Y6Z91PDQF1QY3PB29ECN5F","3KG2UQJ0MJPW8RZV9Q8ZCGAA3MPNQY","","",805,"Worthy",5,7,6
"421","Exp2First",3.33333333333333,1,1,3,2,1,1,1,3,9,1,1,NA,NA,NA,NA,1,1,9,1,3.375,3.75,7,0,9,31,2,"USA","USA",2,7,4,"3IXQG4FA2TZQ13Q5F1Y6OAGAELI9B4","386T3MLZLNWNHR7SMQP1FDTX1NT80Y","","",509,"Worthy",1,9,1
"422","Exp1First",3.66666666666667,1,1,2,3,1,3,2,3,7,4,4,1,5,4,5,NA,NA,NA,NA,4.1875,3.91666666666667,5.5,0,4,36,1,"United States","United States",4,7,5,"3AAJC4I4FGTBPD6U7R5MZM1G1TGZJV","31D0ZWOD0A010F07JO9FB4ZSRBT0AU","","",798,"Worthy",5,4,5
"423","Exp1First",4.33333333333333,1,1,2,3,2,1,2,3,9,2,2,1,9,1,1,NA,NA,NA,NA,3.75,3.91666666666667,6,1,7,24,1,"United States","United States",2,7,4,"3ZSY5X72NXCGOXB0DN3ELFG3R67ORA","3PGQRAZX02L2X6IM8W6FOWNIPUESYI","","",1502,"Worthy",9,1,1
"424","Exp1First",3.66666666666667,1,2,3,1,5,6,4,3,5,4,4,1,4,5,5,NA,NA,NA,NA,4.0625,3.41666666666667,5.5,0,2,45,1,"United States","United States",3,7,5,"3TPWUS5F892KN4VJMC4TDEU3U75WCQ","356TQKY9XFY1Z27C7PAAUS3K91Z87Y","","",520,"Worthy",4,5,5
"425","Exp2First",4,1,2,1,3,1,1,1,3,9,1,1,NA,NA,NA,NA,1,5,1,5,4.125,3.5,5.5,3,3,56,1,"USA","USA",4,7,4,"37W3JXSD669XQ7WOI4MIA5MMXVOWYZ","3E9VAUV7BWFYXAWSRWKO3WTC3O7YAS","","",1146,"Worthy",5,1,5
"426","Exp2First",4.5,1,2,3,1,1,1,1,3,9,1,1,1,9,1,1,NA,NA,NA,NA,3.0625,3.58333333333333,4,1,18,59,1,"USA","USA",4,7,6,"3JRJSWSMQHM2T4D98JZMY5J9HQS3EO","3EGKVCRQFWT3GK1KXAKKY7DIL6SYBN","","",662,"Worthy",9,1,1
"427","Exp2First",4,1,1,2,3,3,2,2,3,8,1,1,1,7,2,2,NA,NA,NA,NA,4.4375,3.5,6.5,0,12,69,1,"United States","United States",2,7,7,"3TEM0PF1Q5Y1K60CT16JQP3HE2C0D2","37Y5RYYI0P6DX1SC30KD5IG9NOKSXC","","",698,"Worthy",7,2,2
"428","Exp2First",3.5,1,1,2,3,5,2,2,3,9,1,1,1,6,2,4,NA,NA,NA,NA,4.8125,4.25,6.5,3,12,38,2,"US","US",4,7,7,"3KV0LJBBH2MSOUQO07O1TBRYW64RMA","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","",562,"Worthy",6,2,4
"429","Exp1First",3.5,1,1,2,3,3,2,2,3,7,2,2,NA,NA,NA,NA,1,2,5,5,4.5625,3.75,6,5,7,51,1,"USA","USA",5,7,5,"3R2UR8A0IAH0LTXCMM96AX2RSN4OXI","31GN6YMHLPTY81NMTVOR3Z22EMESWJ","","",678,"Worthy",2,5,5
"430","Exp1First",3.16666666666667,1,3,1,2,3,2,3,3,6,1,1,NA,NA,NA,NA,1,5,1,2,3.75,3.91666666666667,4.5,1,8,57,1,"usa","usa",4,7,6,"3I2PTA7R3TVXM5BL2GML98PPBF7KQX","3M47JKRKCX2IV2T7OF5IOE3OEQF86Z","","",644,"Worthy",5,1,2
"431","Exp1First",3,1,3,1,2,3,3,3,3,7,1,1,1,7,1,1,NA,NA,NA,NA,4,3.66666666666667,2.5,0,0,34,2,"United States","United States",4,7,5,"3PQMUDRV7R7TZCXEP5W0NQJQS11IIH","3FVBZG9CLJFGA28LPUJ7SQMW46J0H5","","",710,"Worthy",7,1,1
"432","Exp2First",3.33333333333333,1,1,2,3,4,4,4,3,9,1,1,NA,NA,NA,NA,1,5,5,1,5.75,3.25,7,4,5,60,2,"United States","United States",3,7,6,"3AWETUDC92TFU2MOP9KMNLMGOE4IZF","3VZYA8PITOZ4U9OQOSIY3TJ6ZXS05O","","",585,"Worthy",5,5,1
